id,province_name,city_name,area_name,address,shop_name,site_type,site_type_code,lng_wgs84,lat_wgs84
184,北京市,北京市,朝阳区,北辰东路8号时代名门商场B1层,名门多福生活广场(时代名门商场店),购物服务;商场;普通商场,60102,116.4003693,39.99036294
185,北京市,北京市,朝阳区,新东路1号,北京外交人员免税商店(分店),购物服务;商场;免税品店,60103,116.4438209,39.94297202
186,北京市,北京市,朝阳区,慧忠路3号院,天阳恒瑞广场,购物服务;商场;普通商场,60102,116.405276,39.9941972
187,北京市,北京市,朝阳区,机场西路2号航站楼F1层,日上免税行(2号航站楼),购物服务;商场;免税品店,60103,116.5883894,40.07819909
188,北京市,北京市,朝阳区,湖景东路9号,天虹商场(北京新奥店),购物服务;商场;普通商场,60102,116.3897699,39.9999981
189,北京市,北京市,朝阳区,北苑家园秋实街1号易事达广场,世代百货,购物服务;商场;普通商场,60102,116.415457,40.04058842
190,北京市,北京市,朝阳区,阜通西大街11号,合生·麒麟新天地,购物服务;商场;购物中心,60101,116.471635,39.99579784
191,北京市,北京市,朝阳区,双桥路3号,东星时尚广场,购物服务;商场;购物中心,60101,116.5699038,39.90734473
192,北京市,北京市,朝阳区,小鲁店双桥西路大一村旁(鸿天公寓东北),铜锣湾,购物服务;商场;商场,60100,116.5853435,39.83721006
193,北京市,北京市,朝阳区,三里屯路19号,三里屯太古里北区,购物服务;商场;普通商场,60102,116.448338,39.93716873
194,北京市,北京市,朝阳区,[],四元桥购物中心,购物服务;商场;普通商场,60102,116.455159,39.97756473
195,北京市,北京市,朝阳区,管庄乡,管庄购物城,购物服务;商场;普通商场,60102,116.5850685,39.91146114
196,北京市,北京市,朝阳区,世贸广场·工三,世茂广场(工三店),购物服务;商场;购物中心,60101,116.4431784,39.9336131
197,北京市,北京市,朝阳区,马泉营南门北300米路东,马泉营购物中心,购物服务;商场;购物中心,60101,116.5070785,40.03583393
198,北京市,北京市,朝阳区,酒仙桥路庚21号,百分百商城,购物服务;商场;普通商场,60102,116.4830857,39.96647286
199,北京市,北京市,朝阳区,建国路87号,北京SKP,购物服务;商场;购物中心,60101,116.4729415,39.90894399
200,北京市,北京市,朝阳区,东三环中路富力广场2层北区2号,VERO MODA(富力广场店),购物服务;服装鞋帽皮具店;品牌服装店|购物服务;商场;商场,061101|060100,116.4546197,39.8953158
201,北京市,北京市,朝阳区,日坛北路19号,雅宝城,购物服务;商场;普通商场,60102,116.4353827,39.91732033
202,北京市,北京市,朝阳区,朝阳北路20号院,陆港城下沉广场,购物服务;商场;普通商场,60102,116.5869371,39.92393509
203,北京市,北京市,朝阳区,周庄村52号,铭泽生活广场,购物服务;商场;购物中心,60101,116.4707365,39.8619481
204,北京市,北京市,朝阳区,北四环东路108号千鹤家园,华堂商场(亚运村店),购物服务;商场;商场,60100,116.4145428,39.98658914
205,北京市,北京市,朝阳区,朝阳路京通苑30号楼,Plus365购物中心,购物服务;商场;购物中心,60101,116.5900015,39.91138404
206,北京市,北京市,朝阳区,建国路93号,万达广场(北京CBD店),购物服务;商场;购物中心,60101,116.4653569,39.90886527
207,北京市,北京市,朝阳区,大羊坊路37号,闽龙广场,购物服务;家居建材市场;家具建材综合市场|购物服务;商场;购物中心,060601|060101,116.4700831,39.85436572
